	DC3000 - mock	SUPP1331 - mock	delta - mock
AT5G57100	-4.43581134860146	-2.53177031218508	-0.357111024769941
AT5G57320	2.80949515234756	1.67457127340322	3.71376432228947
AT5G57510	3.19151576912887	0.346852188234699	3.3743218869021
AT5G57760	-5.53366408676473	-5.64191091886769	-3.62905174177017
AT5G57830	-1.19003935070427	-0.341896409386382	-3.07589225548443
AT5G58300	-0.978561270621508	-1.10917736522302	-2.41154916189954
AT5G58340	-2.46691706222558	-1.11124295319449	-2.63231552292613
AT5G08860	-3.67151956636978	-0.193999674317322	-2.1686975056443
AT5G58900	-1.20702766600594	-0.670188930509396	-1.68334277846119
AT5G58960	-2.32680423945706	-0.936148388116242	-1.98850817764988
