	DC3000 - mock	SUPP1331 - mock	delta - mock
AT3G07390	1.7038916621975	1.93285628597934	2.51456804030815
AT3G07400	-1.56632880582264	-1.35127968606433	-1.12250194551301
AT3G07410	-0.972153645149175	-2.13091871399237	-1.50740926106035
AT3G07430	-0.886156287399551	-0.619083088198224	-0.792508079203279
AT3G07440	0.302577831098627	0.530199031022439	0.681987760398816
AT3G07460	-1.78790908431033	-0.980318212910794	-1.01153571882269
AT3G07470	-1.87072346805257	-1.01835930406839	-1.41586214815773
AT3G07480	0.436026835531929	0.26007722138584	0.0731047249386103
AT3G07510	-1.80472254223309	0.0648317432940231	-0.4923853762689
AT3G07520	-0.45404959168203	0.590820715933142	0.57411847493617
AT3G07525	0.616673888645495	-0.2347653960972	0.146641360510253
AT3G07530	-0.0386899138891164	-2.07508374973441	-2.1460301094213
AT3G07540	-3.91329146814991	-2.605719099008	-2.81523708817584
AT3G07550	-1.03336217448576	-1.10466197086819	-2.18445435213174
AT3G07560	1.19300970962584	0.612973714807262	0.318488830001276
AT3G07565	0.760960644343179	0.544655642215489	0.321823310517291
AT3G07568	0.414138599099669	-0.0332748607275075	0.0684205909409226
AT3G07570	0.403002679304801	0.913194954320435	1.02941782975136
AT3G07580	0.444040605578735	1.26074191322897	1.63408120994491
AT3G07590	0.535018199899764	0.342212458376526	0.523505603413636
AT3G07600	-0.484678660915528	1.58300240286051	0.601770568838969
AT3G07610	-0.104203502354505	0.498459189503826	0.503066737284409
AT3G07630	0.244197477562287	0.263702070587414	-0.236980898917447
AT3G07640	-0.156821303547418	-0.123036101397841	-0.48520481779404
AT3G07650	-0.869050520416711	-0.110157159915183	-0.204028598059815
AT3G07660	0.144644184816622	-0.219533339889493	0.0285366405493317
AT3G07670	-2.57343057299038	-1.3329172173543	-1.66194181503815
AT3G07680	-0.110468839168494	0.273109127525316	-0.17590332807604
AT3G07690	-0.1767380791921	0.0187248700190166	0.0157495800839218
AT3G07700	2.48683960681333	1.48465474148904	1.82542590735123
AT3G07720	3.43508284305133	3.03140264907908	3.32979330173493
AT3G07730	1.22966463798392	0.868088814074424	0.822897554204054
AT3G07740	0.393536777191999	0.335716269182354	0.36176463774436
AT3G07750	1.33054763242884	0.0544849851947292	0.785576914146036
AT3G07760	0.741113836878255	0.513570054946767	0.679342781797298
AT3G07770	-0.598423852114832	-0.328269585251294	-0.433209664323152
AT3G07780	1.59624934874735	1.55257329579346	1.587593038033
AT3G07790	0.599659352093169	0.744309767179934	0.521387867531454
AT3G07800	0.855459909843005	1.50518513823361	1.5561292141866
AT3G07810	0.204198945389529	0.617492534019781	0.982085524199476
AT3G07860	-0.162415197755462	-0.734363721392317	-0.682674409079749
AT3G07870	1.41401974978072	1.41719033758642	1.46755131010721
AT3G07880	-0.880526690216533	-0.381127447065297	-0.944492391136455
AT3G07890	-0.354507491421097	-0.0420385625887549	0.254944049789124
AT3G07910	0.609880133810313	0.539347125051248	0.596666333573523
AT3G07930	-0.686254834692457	0.241950650309153	-0.224374086990711
AT3G07940	-0.267631241742947	-0.518734660999621	0.187569617837069
AT3G07950	0.42859118995949	0.645637236591038	0.489962507770048
AT3G07960	0.674936437035599	1.15722648490088	3.43100597809491
AT3G07980	0.568982497974582	0.428728362122542	0.640026242365592
AT3G07990	-1.06253220115223	-0.49866224016333	-0.107438481093996
AT3G08000	-2.38761873111809	-1.90419022280668	-1.72173132850359
AT3G08010	-1.15676691235392	-1.29998420109858	-1.01718143343365
AT3G08020	-0.498112703871055	-1.29681532273034	-0.905531038533623
AT3G08030	-0.493022412025938	0.0859468530631888	-0.260233367192579
AT3G08505	-1.55614595957349	-0.362763239325744	-0.57103514601092
AT3G08510	-0.896884210349953	-0.499336827829547	-0.400907891504668
AT3G08520	-0.23655340938756	-0.388158168484408	-0.351387073082597
AT3G08530	0.730814620858253	0.516986751162505	0.490138170290396
AT3G08550	0.111281331803677	0.111699764162824	0.576742486270808
AT3G08580	0.67469151452217	0.461261423468725	0.648151054298507
AT3G08590	0.65456961059295	0.229911196969247	0.235510805853575
AT3G08600	-2.8740763274203	-2.0176591277421	-2.59808875380861
AT3G08610	-0.0793191442474672	-0.409420837281069	-0.21918394749378
AT3G08620	-0.0626046251536669	-0.140072787401568	-0.73939242972288
AT3G08630	1.14845008432266	0.562442792731578	1.19116823483095
AT3G08640	1.31247568625971	0.999206326575774	1.21122358762214
AT3G08650	0.437401448090428	0.510914644508587	0.256595354453335
AT3G08670	0.289238924190427	-0.559357292269226	-1.04651160676446
AT3G08680	-1.35035340886348	-0.834604379301452	-1.05298529344891
AT3G08690	1.13364943722935	0.545251266708019	0.613797837416695
AT3G08700	0.136230362898699	-0.232099360003327	-0.582639151964893
