	DC3000	delta	mock	SUPP1331
AT1G29940	4.64356128116227	3.71162470589164	3.86998006405136	4.1755258588276
AT1G29950	5.38519402015918	5.51140987726092	5.67255190344295	5.71055425289893
AT1G29960	0.286861929314977	1.15398894217318	1.71649971717522	1.84099276488831
AT1G29965	2.29334529535309	1.75146652387733	2.21626549773253	2.67338634616846
AT1G29970	4.54514130794853	3.82244316464912	2.65056272452648	4.17699645949839
AT1G29980	3.09712188693804	3.66583070687331	3.56353847411964	3.27253610216317
AT1G29990	5.7155675706698	5.68549865055135	5.81816090303214	5.75224866794793
AT1G30000	4.37242252911963	4.56234267860892	3.63422335490754	4.29463726349632
AT1G30010	-0.0356196315074996	-0.672636928642162	0.810482731290415	0.662516844177418
AT1G30040	4.74436922343653	4.47027401134692	1.85017720038865	4.209969684428
AT1G30070	3.13201131398059	1.96292004839507	2.21020221204106	2.68355384467057
AT1G30090	3.747096633291	3.37654149513122	3.60815517285772	3.2276962383199
AT1G30100	1.17656312335122	2.8277317365992	-1.71331188647707	2.72547194984375
AT1G30110	1.40353838974044	1.05453352695466	1.60639294768578	1.59971165672412
AT1G30120	7.47298337446699	7.38864973109013	7.34506775161378	7.44301588829449
AT1G30130	3.30180675599752	3.14221678032524	3.57007816046232	2.79558900621406
AT1G30135	5.06257214175751	0.105074259762151	-3.59760745109002	-0.691650319241553
AT1G30160	1.52286710971302	2.070011887717	1.9751362554789	2.29222676000192
AT1G30190	-0.32048475999115	1.34176775249314	-3.05729620704056	1.58327053560593
AT1G30200	3.28654317652999	3.13589220695429	4.02597453815962	3.19879786568249
AT1G30210	4.4642543761341	4.74310947422906	4.99963283400928	5.02648859686018
AT1G30230	10.0632859935148	9.7606156731675	9.3386709118054	9.78674993841715
AT1G30240	1.0904000412081	0.965604906606171	1.063507086548	1.13198417179009
AT1G30250	3.56651286013347	4.08089801644212	5.53128208139438	3.62565208840304
AT1G30260	6.19563988756444	6.52454197788695	5.97894723471348	6.09327633420145
AT1G30270	5.86363964591149	5.48188078797478	3.8310720967193	5.54675867478487
AT1G30280	2.70551653360441	2.75405226092661	3.5695130675791	2.4582816749568
AT1G30290	-1.00661484281163	-0.921064626350752	1.15192096894649	-0.396152904602488
AT1G30300	2.6003725684946	1.88734249259412	2.2600311105725	2.71692204469569
AT1G30320	7.2176318504663	5.74050120617051	4.91204222432991	6.19216819020278
AT1G30330	3.18197219653996	3.70358912848716	3.91270001040395	3.47305686619156
AT1G30360	9.40370387387883	9.39698464590714	9.93027022732683	9.50800390515818
AT1G30380	9.94594685096901	10.3320210918878	10.8839618988594	10.0519316471815
AT1G30400	4.9203795908016	4.18628871602484	4.48810235756762	4.4700325819816
AT1G30410	5.46960746797013	4.36969120217637	2.97688703743457	4.06106797079763
AT1G30420	3.33164847219729	2.95842425602351	1.77424839213438	3.14607551761498
AT1G30440	2.23555768010197	3.07334187725225	4.29977170284401	3.15570688541037
AT1G30450	2.5494904694501	2.51336463696765	1.7258677468568	2.50633017374376
AT1G30460	3.91826951408237	3.9236555435594	3.65647675906695	3.77058982277441
AT1G30470	6.92636081207624	6.96236757306456	6.11490603537329	6.99331307243056
AT1G30475	2.81522506310787	2.18207417705206	1.45179725333426	2.28720256739081
AT1G30480	4.27747077566615	3.87075296708517	3.60829166724207	4.23777693008493
AT1G30490	4.22738358968468	4.21420828427646	4.43505160492621	4.14553349251557
AT1G30500	4.38793723554446	3.97206447427317	3.58445557376089	4.21317187888445
AT1G30510	4.82182789644621	4.41013327749568	3.68587157979799	4.16261422554559
AT1G30520	-1.69680749495329	-0.469798411695934	2.73094491143788	-0.242638780686013
AT1G30530	2.19074485065026	3.06113827450824	3.50543580352594	3.28359717487373
AT1G30540	3.05494585774196	2.95252378959265	2.9856060588812	2.58733779855975
AT1G30545	-0.880358088988523	0.684332057797963	-0.130413121598537	0.906783017364538
AT1G30570	-2.49990289683073	-0.439142963803765	1.09174359908219	-0.544427840647878
AT1G30580	6.20733862157679	5.93134214002913	5.86571839046468	5.94160681876261
AT1G30590	4.15063676199627	3.47910043891543	4.14818836631137	3.876237299661
AT1G30600	0.356112045928734	-0.80703088063107	0.606598439261902	1.46707135507884
AT1G30610	2.05288530129899	3.13890938946262	3.48328171517719	2.59503809274472
AT1G30620	4.05542629899058	3.5695820649892	1.32493057127721	3.42683334063964
AT1G30630	3.84386950612067	4.14980389351524	3.63724144342634	4.0950446351106
AT1G30640	4.36090107547979	4.01175397471744	2.41257749235425	3.73313743650442
AT1G30680	4.87854021289819	4.73645596138433	5.14046298392789	4.7284270604274
AT1G30690	4.59275364712726	4.75570506951837	5.27163007840367	4.58049495444061
AT1G30700	3.35182320435327	4.06878731043666	0.320331733164607	3.3314809382155
AT1G30720	3.25543097923348	3.3792327374922	2.75220404533539	3.4043628165448
AT1G30730	-0.111938559612564	0.0812936727576915	-1.51465435119936	0.211752209034432
AT1G30755	3.36002016172847	4.34666641548743	2.78936013194619	4.33046937017563
AT1G30757	3.05353653356552	3.62253418300802	2.21471194244207	3.72885243752746
AT1G30810	1.67053526478372	2.82644729948295	2.41035830559486	2.96581462048339
AT1G30820	3.16637137930485	2.22598392505798	2.90019167953183	2.37059513680834
AT1G30825	1.82409803749755	2.24630857686113	1.21880699675678	1.98971507617837
AT1G30840	-2.15539639889898	2.83248447364798	2.62335650161183	0.983980447674401
AT1G30845	2.29995891127009	2.90339273543283	2.70200062864127	2.823137094621
AT1G30850	5.17103576833961	1.74872707777495	-2.86331252281823	2.32102707600902
AT1G30860	4.30386771607626	3.14882065837182	2.42155136029973	2.91502502712974
AT1G30880	8.31036156910754	7.72975055192987	7.32612825732472	7.81169310673473
AT1G30890	4.71062470470634	5.04704889304522	4.24621485309149	4.81556789597872
AT1G30900	3.78777294896326	4.19044034673629	2.82638808644265	4.54565544250935
AT1G30910	2.5892457390532	2.81743216621061	3.79570152977338	2.74662016129228
AT1G30960	1.71753903790779	1.46909026592847	2.10162404407315	2.25267569803136
AT1G30970	4.25561107038695	4.60412167392392	4.76593857483211	4.66740526187612
AT1G31010	3.59697303943985	3.41670044162713	2.24069805476714	3.69522044636107
AT1G31020	5.66461485945379	5.44156605830817	4.9255155870359	5.38026437821413
AT1G31070	3.49430059632364	3.92288632426412	3.94039887057	3.52742632951549
AT1G31120	2.07034659789003	1.1147996766527	1.49320223089638	1.9142635234008
AT1G31130	8.25293251288115	8.75839911942371	6.24058446761333	8.40361648555881
AT1G31150	-1.03481877423089	1.46209649188138	1.42494694837528	0.79748606950061
AT1G31160	4.21794983181046	4.58709943610125	4.60637299579878	3.8876429145163
AT1G31170	5.75864369708029	5.21269805966179	5.75684074452854	5.43115918046648
AT1G31175	1.29967610276434	1.35670163801063	0.971519109087812	1.13777361405078
AT1G31180	5.96296554543215	5.73029005506282	6.37937282675388	5.83033982968807
AT1G31190	3.59111047008894	4.07995043004797	4.56140567004377	3.56298514112812
AT1G31220	3.49337847881211	4.19210243962778	4.06577812676313	4.10146542524708
AT1G31230	4.47388954318872	3.94087598595183	5.61074288523415	4.09279649691849
AT1G31280	5.4485718502066	6.28732748098363	4.48844922462001	5.85179951956559
