	DC3000 - mock	SUPP1331 - mock	delta - mock
AT1G60690	-2.93921543268356	-3.35368992858761	-1.71973452951747
AT1G60730	3.53592409154221	2.46120226608542	2.67325810505906
AT1G60800	-2.94240372022337	-1.60475307249618	-1.62913958587098
AT1G60870	-2.10619221464488	-1.07710785085154	-1.15153972965314
AT1G60950	-1.67534956308246	-1.04948242873301	-0.849319575943749
AT1G60960	-1.46018267148592	-0.750341695357876	-1.21341853104293
AT1G61040	1.04610625296849	0.734138033740882	0.629390945237315
AT1G61065	2.94428204409725	-1.25038749490509	0.301542974835935
AT1G61120	5.98532149312457	2.08189835880422	1.78691055444355
AT1G61140	2.95648987407828	2.28466508324051	2.07611913693783
AT1G61150	1.39539930675928	0.57409997749336	0.45869524192796
AT1G61190	-2.39952270479333	-1.61751757125225	-1.07011211348895
AT1G61215	2.38343589418413	1.6265780983265	2.54055395325447
AT1G61240	-0.760459243708916	-1.22635978876091	-1.23669071922482
AT1G61250	1.77002959015005	1.9279381773839	2.06527414498785
AT1G61260	1.90975342505955	3.08453288898687	3.14328770757835
AT1G61300	-3.30589472044808	-1.92871308214708	-2.24060114077373
AT1G61340	4.79149733028622	4.65007744887391	4.88880268757728
AT1G61380	1.46929692969863	1.93358803687281	1.61534424413643
AT1G61420	0.691070865979728	1.0189338807962	1.4317198637006
AT1G61520	-1.41869523861395	-1.40697353559856	-1.32533529075121
AT1G61560	2.01893683603731	2.26010404038579	2.21870394189371
AT1G61600	-1.4649781581388	-0.624767458386994	-0.654763659519674
AT1G61610	4.51651148455878	1.29926909069178	0.582862790488007
AT1G61620	1.16479684059979	0.654837449275958	0.499009946982881
AT1G61640	1.78836874505219	1.18360374041835	1.44959269267456
AT1G61660	1.61264329391851	1.60971123012064	1.82034583942734
AT1G61667	1.34043565926933	1.03025377272673	1.52324659943559
AT1G61795	-3.57775873491366	-1.32485078846841	-1.18732651698087
AT1G61800	6.57741930303697	4.37958017268641	4.52518943491871
AT1G61890	4.54403511064071	2.7585829605034	3.38725658112839
AT1G61900	0.523627891947764	1.0370543674756	0.870127843839161
AT1G61980	-0.470505166183012	-1.427592197837	-0.434469062146463
AT1G62010	-1.17537101336314	-1.03504534562661	-0.858139486406191
AT1G62045	3.15821705445406	1.99481726570801	1.68954517640786
AT1G62150	-2.19772230124739	0.199245935052908	-2.67367760909887
AT1G62200	-1.16106004001767	-0.833689483576154	-0.478032315937425
AT1G62290	-1.74067207612432	-0.888376756997264	-1.63597561595678
AT1G62300	2.09889941548014	2.14783146000805	2.45155650329347
AT1G62305	1.57355222413438	1.59961971411365	1.37630310912144
AT1G08507	1.5137432420107	0.132144820869062	-0.269001150062425
AT1G62330	-1.36328967562361	-0.732945878593633	-0.929865844869109
AT1G62370	2.02887629565516	-0.067347117656416	2.34097854690879
AT1G62422	1.64703734934176	1.9991808786487	2.10893289255731
AT1G62520	-4.65505319020857	-2.5840349255645	-2.48711012641919
AT1G62540	1.19240446554139	0.893841835514599	1.53423712018799
AT1G62560	-1.7436710381765	-1.30179166598074	-1.54915934472954
AT1G62570	3.07915617132168	1.75074158383463	2.02048740607264
AT1G62600	0.943831540814798	0.495250581663723	1.02760131214937
AT1G62630	-2.3935526820364	-0.872704044665063	-1.36768142590847
AT1G62660	2.48224437696026	0.0446799698768503	-0.220873433858689
AT1G62710	3.38280541022727	2.17908353246655	2.14920462586394
AT1G62730	1.4350269842813	1.52974155301273	0.289398568468741
AT1G62750	-2.06069500225862	-1.50164128864967	-1.6938739226081
AT1G62780	-1.9833654092062	-1.06425312548318	-0.855645884834129
AT1G62810	-1.27390288532696	-0.189862352320358	-0.671106999157539
AT1G62820	0.6098782695497	0.762356531067162	1.09850021961798
AT1G62830	-2.45450209315888	-0.579401030969371	-1.00204702724905
AT1G62840	2.48824262999527	2.25668486291828	2.27382912074492
AT1G62870	-4.71453202325608	-1.54095264390794	-2.80065237498167
AT1G62910	-2.94055418153281	-1.15605844040373	-0.0893968603056918
AT1G62930	-1.54778184308016	-0.206707342679384	-0.00497024559614667
AT1G63010	1.77523889459123	0.335038131981101	0.329206253283773
AT1G63050	-3.09094568361294	-0.258022385255723	-0.0568500230845579
AT1G63090	-1.05836484761175	-0.848715972172232	-0.590177528460589
AT1G63120	-2.03215227862697	-1.25606097355951	-1.16398518750932
AT1G63130	-2.66346935065415	-1.30817836891704	-1.24558710499444
AT1G63150	-3.50289067846922	0.159629793270778	0.133113042776033
AT1G63180	-2.10288117986724	-1.21170236901796	-1.63303851915601
AT1G63245	1.61450430285013	2.26095741210094	2.04971422512611
AT1G63260	-2.88337191855502	-2.09464747283621	-3.37871326042818
AT1G63350	1.1753671395135	1.52464100478405	1.65460077481999
AT1G63360	-1.2367432468197	-0.373021406827182	-0.399540865527612
AT1G63400	-3.23663385339912	-0.613677738889119	0.461576816079215
AT1G63430	-1.12315560167945	-0.0655366299677702	-0.373317527989638
AT1G63440	4.63155479934974	2.49049993551035	2.62140715811172
AT1G63470	-3.51591444173569	-3.09506864335822	-1.68254171963899
AT1G63480	-2.79042360772814	-1.92823415880517	-1.30786413254099
AT1G63490	1.02922742517749	0.957081403982608	0.579819154787174
AT1G63530	2.2245539253035	1.91415451090315	1.40880954488915
AT1G63610	-1.72997380328774	-1.29093773753531	-0.437221762619695
AT1G63680	-1.89151664075836	-1.22430308913708	-1.33961451025658
AT1G63690	-1.40135218890566	-1.49124826389741	-1.45890042428081
AT1G63720	4.78917381096506	3.81004818680494	3.992785967772
AT1G63730	1.03965889893604	0.914393081665492	3.32174370243115
AT1G63750	-0.171101652587071	1.07265912544273	0.884506089232709
AT1G63800	-1.25454670354728	-0.587742179994891	-0.37116603462144
AT1G63820	2.45207770494648	2.07436706672359	1.40796235695454
AT1G63840	3.63435286601419	3.24750473645512	3.22158093600529
AT1G63880	-1.57927339042014	-0.446868800042401	-0.573861650353376
AT1G63930	2.64903638105959	2.55457610741601	2.21306158230992
AT1G63980	1.1023466560326	0.568470256669343	0.859372882231606
AT1G64040	1.05378118390565	0.473042906138877	0.402666786801634
AT1G64060	1.28052303592636	1.07023132801651	1.23119202924893
AT1G64065	1.31324909210731	2.30864889104473	2.81915871084957
AT1G64080	2.20203666686077	2.99107315580183	3.824170283987
AT1G64170	0.927590144688744	1.47093118226738	1.66370100146573
AT1G64180	-1.84775622649741	-1.21073550389995	-1.41667232965225
AT1G64200	2.40093663929384	-0.000514999576691544	-0.0713952095394363
AT1G64220	-1.01607585719051	-1.53451722486819	-1.58597502409642
AT1G64280	1.84322591379407	1.61939771568425	1.65337484409545
AT1G64300	2.41722795137058	2.34324387563691	2.98309562500543
AT1G64355	-2.2518135945997	-1.19002945439055	-0.612909821446426
AT1G64385	0.180917517701847	0.627272096784941	1.34155596403619
AT1G64400	-0.444769034734706	1.03706545012954	1.08692916737286
AT1G64405	-2.43767705275235	0.451658677113711	0.91639779271021
AT1G64510	-2.10613522350102	-1.45431136176597	-1.0340895857504
AT1G64563	2.34678413305105	2.27104525105441	1.14384383431448
AT1G64600	1.08913847440164	0.580149901581283	0.526372266877256
AT1G64610	3.95231842090392	3.43879478527549	3.28160360988183
AT1G64620	1.77710002528187	1.36196386459515	1.48039243861106
AT1G64640	-2.38694300812116	-1.62053164940389	-1.50331562038471
AT1G64680	-1.50724146792046	-1.42641535705186	-1.28743321403141
AT1G64700	1.02492611523338	2.26739096156607	3.39684999544156
AT1G64710	-2.59625570866936	-0.42447291966105	-0.500838893040176
AT1G64720	-1.16287850460474	-0.784204892364079	-0.60523562214585
AT1G64760	-1.67182364051208	-0.552897360496693	-0.683810569078611
AT1G64770	-2.11216673635187	-1.48813020558867	-1.32700248368533
AT1G64795	1.64391076653368	0.77445399969844	0.876228458024877
AT1G64890	1.04542163166832	0.194278184125717	0.36791146016852
AT1G64900	1.96854871685051	0.493320014672832	0.520624247736959
AT1G64950	1.48535527963733	0.237860377144271	0.694481137762094
AT1G65010	-1.59111507086034	-1.32954282277783	-0.890826903741304
AT1G65032	-2.01218061989459	-0.164562759701599	-2.95507284425434
AT1G65070	-2.52800857014559	-2.06295542859056	-1.68692053464426
AT1G65190	-2.08933493646157	-0.924052143865934	-0.901115121216186
AT1G65220	1.53088679807926	1.42452829037472	1.15720240017469
AT1G65230	-2.11343055086605	-1.74663261217435	-1.98549149732613
AT1G65240	2.72261381406032	3.16442655768854	3.09422043087996
AT1G65250	0.292893605444829	1.60698623382737	0.900275684355401
AT1G65295	-1.64868133592632	-0.810785391676958	-0.901083442906025
AT1G65320	-1.41396603477551	-0.924305181006446	-1.37837920194267
AT1G65380	-2.84667095290791	-2.18081785169979	-1.11911075385191
AT1G65390	0.615648375067929	1.12855836154029	0.692418000293128
AT1G65410	-1.62191702321026	-1.62364669581285	-1.05193749069775
AT1G65420	-1.86916846569324	-0.963315973632696	-0.628278556572415
AT1G65430	1.03409008984937	-0.0108136355382338	-0.0848140055678197
AT1G65481	3.4177739894799	3.32350509221453	3.39063931732101
AT1G65483	3.222499728465	3.25623774242373	3.72478947715369
AT1G65486	-0.296612634932057	1.10056667137172	0.416095863278657
AT1G65490	-1.56175697514175	-0.292039885199781	-0.279858809306504
AT1G65500	1.35041737949277	1.95389243813831	1.52710877295677
AT1G65520	1.26966960834685	1.48665688642251	1.38330865886314
AT1G65560	-0.281194404332139	-0.851445294720872	-1.45635415949226
AT1G65590	-3.77850678980164	-2.18148822639399	-2.76339187940147
AT1G65610	4.78076294913253	3.83538535787785	3.77182435706265
AT1G65660	1.31210299242001	0.280325709015524	0.604873197016375
AT1G65690	2.96220980522483	3.84664512004876	3.86452639658064
AT1G65730	3.65218845569022	3.01086686094913	2.64905915744819
AT1G65790	-0.868249304056586	0.663720908321905	1.30306991681528
AT1G65820	1.43800643322583	0.731852932468657	0.771276418460355
AT1G65845	1.29304202439934	2.01548102117444	1.19273037105713
AT1G65860	-0.54389632190871	-1.49663629056331	-1.44680587668407
AT1G65870	2.60357919617308	2.53461958202315	2.77007141954771
AT1G65900	-4.10790941374532	-2.49336639778891	-4.08515726170477
AT1G65930	-1.20086905147422	-0.580526215712133	-0.503501606876569
AT1G65970	1.45241547962751	2.06374154606501	0.990608109317632
AT1G66060	2.62539346666552	0.835868980657772	0.982402056125359
AT1G66090	3.37414494498938	4.099888100858	4.06202576922769
AT1G66130	-2.46752993796844	-1.38650326585302	-2.15686669168629
AT1G66140	-2.01723619941484	-0.759408197130554	-0.411427072446835
AT1G66150	-2.36424761414953	-2.17914930685489	-1.95563693518182
AT1G66160	-0.00283379472301171	1.94794838569612	1.53940227217247
AT1G66180	-1.90324455919759	-1.2163424649644	-0.669956909445626
AT1G66190	0.863727434630471	1.42012659762904	1.78485575807338
AT1G66200	-2.14517010284511	-1.21824931289699	-1.07414326021399
AT1G66230	-2.58668809511148	-0.470825542221648	0.0251369678465116
AT1G66250	1.54608778326772	1.26396479672807	1.38896511566938
AT1G66350	-0.434276462230226	-0.951979306825363	-1.23631715913485
AT1G66370	6.43474409113462	0.960720656086016	-0.500771384634947
AT1G66380	5.53134472139675	3.77999446096481	4.67390408469728
AT1G66390	6.80187345643285	2.57863810878347	2.24881693262334
AT1G66400	1.71427950182609	1.45174144801842	1.97135032490097
AT1G66430	-1.15015005751932	-1.15285980445806	-1.43993012951898
AT1G66465	0.412572117045704	1.18484247928634	0.775108100531275
AT1G66460	0.773193676328289	2.17448246491862	3.01579155659249
AT1G66480	1.32499422885745	2.09025782368492	2.00671172246634
AT1G66500	1.60995807222386	0.927828659569454	1.66087923783358
AT1G66510	-0.655249696871803	0.17552495479329	-1.49241240181689
AT1G66520	-1.0151707628008	-0.568934266693963	-0.994388704444456
AT1G66550	7.5523592413899	3.88034063679123	4.53000682989691
AT1G66560	6.26647387864643	2.01292412755901	3.6209047928368
AT1G66580	2.58168428463468	1.26762052823616	1.252755470641
AT1G66600	6.87039811748182	5.39206347629006	4.64299537665285
AT1G66670	-1.07284558376305	-1.02684753131361	-1.1969995431805
AT1G66680	1.2293352983508	1.08591469277222	1.061905742123
AT1G66700	4.9026226763087	5.52117491891047	4.59107860676904
AT1G66760	2.3227891027703	-0.138545110270917	0.142924552621469
AT1G66820	-2.7279505983815	-1.27846370256274	-1.4696628202227
AT1G66840	-3.10189635901835	-1.46838449186028	-1.14934552715282
AT1G66880	2.30060174311652	2.79239072935272	3.16665481391358
AT1G08857	2.19772383328278	3.50723227480839	3.15525193526001
AT1G66890	-2.15838991403803	-1.93346729745302	-1.30469310029946
AT1G66910	-2.76034779702262	-0.509058086335909	-0.364194049973355
AT1G66920	-1.2794672998682	-0.0712543980981879	-0.253609547135969
AT1G66940	-2.46329490687084	-1.45544383264441	-2.15070079330106
AT1G66960	-0.952791659626814	2.16488574711605	1.18796052878099
AT1G66970	-1.02958353685626	-0.389189927634281	-0.498853102899192
AT1G67060	2.09475153628846	2.14720367150654	2.1864855600927
AT1G67080	-2.68651236548494	-2.28299969966887	-2.04700511418694
AT1G67090	-1.60253787425589	-1.1027689912636	-0.861823333870509
AT1G67195	2.15665462881636	0.0652315863873872	1.63995350086369
AT1G67210	2.78314275566039	1.83309380719784	1.03735889134047
AT1G67300	1.89330519355138	0.759998825277779	0.787660296548349
AT1G67310	1.21292685601038	1.2274101568808	1.07597683372831
AT1G67320	-3.45520199196807	-1.30001729866141	-2.40188258499126
AT1G67360	2.6563628663391	2.83083685713661	2.83824115872257
AT1G67460	-2.54322283889729	-0.271674263619631	-0.714907698291618
AT1G67480	-1.72481006421638	-0.660759009173272	-0.72583838291648
AT1G67510	-2.76342972518352	-0.926089168689935	-0.942084584379622
AT1G67520	2.66449108727651	3.48693833506278	4.60353233611808
AT1G67580	1.21551553254898	1.09111487656272	0.924843547533496
AT1G67590	-3.84355856176295	-3.57930220364627	-3.17629545154762
AT1G67660	-1.0156384450437	-0.939524222848891	-0.802515318566486
AT1G67690	-0.670189988028486	-0.323033848859941	-1.44147385433849
AT1G67700	-1.55151095271016	-1.36735165226696	-1.26123722914638
AT1G67740	-1.1154872315083	-1.06260230616387	-1.05790612099128
AT1G67750	-2.6119168018951	-1.57543906155906	-1.89651494217293
AT1G67800	2.50473454891014	2.39618416919326	2.28628354483743
AT1G67810	4.27293755800387	3.77419964458838	3.77550898307396
AT1G67820	3.97364819709188	4.65068070486921	4.16097286392412
AT1G67830	-2.24997743575804	-1.62977852934357	-0.537762353583788
AT1G67840	-1.27922479085284	-0.876354317153901	-0.954535913032677
AT1G67850	0.978338825791273	1.25159654587432	1.38873806055375
AT1G67856	1.71355869314575	0.833712684999104	2.24317587458073
AT1G67880	0.801006550301378	1.20938254416199	1.41809155780867
AT1G67920	2.43884082526208	3.20746519287197	3.17149587363043
AT1G67950	-1.25751587698499	-0.487560922703759	-0.838811131650735
AT1G67970	1.04122395311621	1.47447108136351	1.86262400998899
AT1G67980	1.78111937355786	2.62090151279968	2.38212015922111
AT1G68010	-2.68730088832071	-1.89396681763339	-1.61021519826921
AT1G68020	-0.784181091026669	-0.607045580822842	-1.39483328394598
AT1G68110	2.96454355532708	2.78590202163988	2.83284566613867
AT1G68140	1.2589008309109	0.932287774222743	0.902322952699003
AT1G68150	4.38871516072664	3.66120804359733	2.99296685419334
AT1G68190	-5.97332586265224	-4.81499710682613	-3.36074108103854
AT1G68200	6.26841126480128	5.53248066714032	5.3822778804405
AT1G08973	0.697519056817703	2.02237894348444	2.1519498690753
AT1G68340	1.26694362354499	0.628790433815235	0.90334131048939
AT1G68390	2.0027249798236	1.84463932612016	2.02613027459221
AT1G68400	-1.89938342301236	-1.4431048435972	-1.87651901972922
AT1G68410	1.19627985699295	0.666314313776208	-0.00248177158432483
AT1G68440	1.87161768227618	1.48750676866208	1.43231523740314
AT1G68500	3.14468696108854	2.03751709314803	2.04024855109347
AT1G68520	-4.42528948916521	-2.08467536533792	-2.15980143487421
AT1G68540	-1.07899712827016	-1.38503192208556	-2.85395566053968
AT1G68550	-1.69818121844244	-1.04155535922175	-1.22957822963303
AT1G68560	-2.30849912738391	-1.52632012280575	-1.36640550142646
AT1G68585	-3.58881700745497	-2.27236474236458	-1.76260269971771
AT1G68590	-3.04569325352508	-1.70324262439793	-1.4000452201014
AT1G68600	-1.83660462585771	-1.94238298897262	-2.20078632933723
AT1G68620	3.80319261534574	2.07047545469546	0.773889153572576
AT1G68660	-0.746948082919451	-0.765969423938524	-1.03235605606841
AT1G68680	0.650883090200635	0.880227841167451	1.04559228088787
AT1G68690	2.870186713329	2.22581837559679	2.47622238181996
AT1G68710	1.07524194089275	1.34075238783738	0.889030732838641
AT1G68723	3.30590601965273	3.89087303187979	1.48661963861583
AT1G68765	3.7373863148343	5.99200927854564	6.2601304175657
AT1G68780	-5.4598535150437	-6.10371560139606	-4.60179936543058
AT1G68840	-0.148730961131792	1.46781983844545	1.44944555792168
AT1G68890	-4.00220868539828	-2.53193118690886	-2.51838040735078
AT1G68990	1.06888681215431	1.08548233047938	0.733632104027837
AT1G69040	-1.69160503875969	-2.03714576802572	-1.92502473212498
AT1G69070	0.386733279832356	0.603210434190367	1.01585965528007
AT1G69160	0.892614109852788	0.970535069292989	1.47095846902358
AT1G69170	2.00798474734664	1.76152394666776	1.26192718742113
AT1G69200	-1.23984843001711	-0.847290300617613	-0.568814429143246
AT1G69260	6.00015363164797	3.95057245096235	4.44455757501545
AT1G69270	1.30581814834559	1.36343567640091	1.23966798166551
AT1G69295	1.78422623396948	0.564160979816205	0.77287497365718
AT1G69360	1.87804834055394	0.147229345458351	0.168630643396746
AT1G69370	2.12119270482763	0.257236257332866	-0.228645381957412
AT1G69410	1.32152388937087	0.423288150441924	0.403006879383246
AT1G69420	-1.22670320013272	-1.51820504356901	-1.16667634067922
AT1G69440	-1.4876336408875	-0.895681286263674	-0.417953154126721
AT1G69480	6.29666943818039	3.57077015938011	3.79368211414002
AT1G69490	-0.00642608781103471	1.10697681451985	0.729064227370887
AT1G69520	4.85464622735584	5.10593159650043	5.38301560162907
AT1G69530	1.06121762440985	-1.24489960124828	-1.5206765781183
AT1G69572	-4.08203151173523	-1.46644563810726	-1.69094353453672
AT1G69580	-1.21896517166323	-1.64739679596528	-1.08137750946099
AT1G69587	0.0574563422547589	-1.69014535625935	-1.4024278229989
AT1G69610	2.40625377525383	1.5877480854755	1.36913873676888
AT1G69640	0.719012579176436	0.707190760436228	1.04472302678668
AT1G69690	-1.19412530550454	-0.84646085692554	-0.529262187417736
AT1G69700	-1.75311840379915	-1.71957892805986	-1.32991498106909
AT1G69750	1.50513411789422	-0.963837505776573	-0.167091023741319
AT1G69800	-1.35111807656141	-0.263232296426408	-0.484393337182222
AT1G69830	-0.5314137728529	-0.816284858310617	-1.02446650841237
AT1G69840	2.92947017171762	2.90229776474747	2.8981079585513
AT1G69870	2.53325285193235	0.960134497564231	1.19943841230776
AT1G69880	6.49970828149111	2.64723980992621	3.21445063302309
AT1G69890	1.61882560752842	0.520070870940315	0.553536575772164
AT1G69910	-1.52504419270381	0.110290228999137	0.351217268584531
AT1G69930	7.17837910241508	3.29492736319542	3.34637841888251
AT1G69935	-1.01470192674287	-0.885633812553216	-0.768989160468968
AT1G70000	1.96307839413287	1.38508699108914	1.28658291256612
AT1G70070	-2.58205729853443	-0.937112768997541	-1.03554167457704
AT1G70090	-1.4211033006328	-1.60736204590178	-1.45039329280866
AT1G70100	-3.13590654247805	-2.0109626845628	-2.41595546775899
AT1G70140	1.80300322331666	2.13275739832221	1.99868655973514
AT1G70170	3.70814294168355	5.01695215412162	6.0239827259914
AT1G70185	3.49848279565185	4.30433198629903	3.24822196907147
AT1G70200	-1.87183329247038	-0.989827312539514	-1.29555620720434
AT1G70210	-3.25174111146615	-1.67329964547843	-1.59966613581029
AT1G70230	-0.861524251622109	-1.09024749638034	-1.35172945459205
AT1G70250	0.57984905730128	2.43772705769198	1.95720874077553
AT1G70260	-4.16782661936333	-0.858479821127532	0.127547541174456
AT1G70280	-2.2936987735194	-1.52915958191377	-1.16921982923598
AT1G70290	-0.539875435143501	-1.11020594394283	-1.09176430605982
AT1G70300	1.12220764617701	0.928090984436317	0.608623692716341
AT1G70370	-2.89640244654871	-2.27434327673313	-2.35108357719262
AT1G70410	-1.67719282056158	-1.15389670342246	-1.00378584514607
AT1G70430	-1.74646304140754	-3.07135112060141	-1.52044912392263
AT1G70470	-1.19455309814528	-0.607992669717548	-0.354811755461474
AT1G70480	1.4176071598916	0.835545452279439	0.658786033676593
AT1G70518	0.229727819056124	1.13621740807885	1.19740337238538
AT1G70530	0.815018695586828	1.66918117717322	1.76358795277482
AT1G70580	-1.23717524978907	-1.16782652954243	-1.0986488677626
AT1G70590	1.82159116435128	1.41551007518436	1.66321069004444
AT1G70690	4.54783798943298	3.43746381374124	3.94999068063877
AT1G70700	4.63576307535835	1.8967918925431	1.98286220841432
AT1G70730	-1.30348539293468	-1.03354178852519	-1.16336393994582
AT1G70740	0.368204056414829	1.46720037401064	0.99060828391462
AT1G70760	-2.72362984841247	-1.89984963882601	-1.93176159056345
AT1G70780	1.62283460106558	0.88423293954518	1.0481707251209
AT1G70790	1.78605169265091	0.450907451014781	0.550195174151951
AT1G70800	2.19714155592539	1.54045144240149	0.847252495748087
AT1G70810	1.85408414159541	0.662371943206613	0.696005620284624
AT1G70830	-1.02345091762978	-0.707682367989188	-1.80369670181032
AT1G70890	-2.47238969796822	-1.81708887895737	-2.16091450437102
AT1G70900	-0.72350166628863	-0.809037724969127	-1.10859164292793
AT1G70940	-3.01997987759822	-1.62389048071207	-1.80891642282103
AT1G70985	-0.621672338548884	-1.15827005786019	-2.96794484640352
AT1G71000	1.97887138182575	1.22912391657488	1.31364228070175
AT1G71020	-2.38379652216935	-1.50217007083617	-1.75592929481388
AT1G71030	-3.57713114801243	-2.41267403866953	-2.20401114802088
AT1G71080	1.77745990512997	0.571983916532606	0.300446559652771
AT1G71090	-1.11588343496381	-0.373671905776308	-0.304725211106422
AT1G71100	2.96316553968439	2.08701876120746	2.33343434748593
AT1G71110	1.58147296002325	1.68904847656955	1.05060909459383
AT1G71140	1.30447944175818	0.13793379700135	0.126641232897038
AT1G71170	0.808230317390703	1.06407838647361	0.901406328629771
AT1G71180	-1.31778764262618	-0.988438050568713	-0.708516442274953
AT1G71310	-1.08286429548451	-0.875185008486361	-0.62585768818861
AT1G71350	1.2353997583527	1.40432231438816	1.28475279596538
AT1G71390	5.58900551367209	6.43521075507509	5.67367401081685
AT1G71410	1.4832999194212	1.00830475061698	1.0207313636696
AT1G71430	1.00152712744917	1.36202320346802	1.29990005259141
AT1G71480	-0.506911090768631	-0.796333011568407	-1.03419554896858
AT1G71500	-1.37395488720879	-1.11605110410354	-0.796462203278937
AT1G71520	6.25790884062711	2.99580578101589	2.61279106482777
AT1G71528	-4.90175302368649	-1.28109349231996	-0.0577413805354485
AT1G71695	-3.04019888630206	-2.10009829041623	-2.46627896785037
AT1G71697	2.28292857579228	1.98611552193963	2.13383930201272
AT1G71720	-2.02885984020296	-1.90823070231834	-1.32187745687496
AT1G71800	1.1616203230476	0.870448792447025	0.557699674850381
AT1G71810	-1.19109989992513	-0.889279187382465	-1.18436895502399
AT1G71830	-1.36309381112017	-0.606599544776592	-0.547934312983527
AT1G71910	0.827935338051088	1.59900366047944	1.74065225210391
AT1G71960	1.57858654440807	0.499665311695877	0.22329759532185
AT1G71970	-3.21421745470425	-1.05775062661913	-0.862330482388794
AT1G71980	-1.1963670245134	-0.626893847887319	-0.727219219823465
AT1G72000	4.35936535854857	2.6591585078046	3.24805870061406
AT1G72030	-2.26125396171948	-0.958292696500389	-1.11478360829796
AT1G72060	1.0492819655299	2.96242493476729	3.06258371082289
AT1G72120	4.57157810248164	2.28335715945081	2.15065624637065
AT1G72130	-1.23967131082741	-1.64658998867983	-2.12075060911724
AT1G72150	-3.56996793901086	-2.38647128765666	-2.5302045711939
AT1G72160	-1.38418505160022	-1.22688930012295	-0.857230326398047
AT1G72210	3.30806582627829	1.9750748797492	1.23009174402801
AT1G72230	-1.17037687257965	-0.630469544685067	-0.562397507733895
AT1G72240	2.13291699960278	3.41219662321611	3.81030608648249
AT1G72250	2.8382375604634	0.184199132815948	2.53130865914972
AT1G72275	-2.28498180482791	-0.765988851569376	-0.421715942401495
AT1G72280	0.515250344774972	1.17255543721766	0.607461278437709
AT1G72310	-1.16679255324054	-0.486773303696494	-0.722488874646446
AT1G72330	1.85058124287351	1.36677280686064	0.931462309627476
AT1G72416	-4.52892520288595	-1.74060109694435	-1.72107476923909
AT1G72420	-0.290207162803317	-1.92541138197203	-1.46183714275166
AT1G72430	-1.22749925352881	-1.32071221502231	-1.34605127030494
AT1G72450	4.27881618821387	1.62626474600701	2.08247051709306
AT1G72470	2.9806837351893	1.43343604214284	1.87268683573422
AT1G72520	4.96239584431069	2.92027626095233	2.89814533029321
AT1G72530	1.14875943155003	1.17757794635273	1.32767724598866
AT1G72600	-2.24887618093707	-2.117512560581	-1.13295357338696
AT1G72610	-4.32149037237196	-2.44833750425645	-2.59993237160846
AT1G72630	-1.90643860057936	-1.20302507902043	-1.17506376047778
AT1G72640	-2.21107647009658	-1.47442733703529	-1.44983329720709
AT1G72645	-4.25698374688228	-2.35498781727348	-1.98659426047669
AT1G72680	2.43061017483097	1.35563658682391	1.27409400168389
AT1G72690	2.34227444684123	1.31292533409462	1.92264305615238
AT1G72700	2.84084242275144	1.90141962212485	1.98232649668308
AT1G72750	1.14946676079617	0.906203201066444	0.99171017653605
AT1G72770	3.73946900554474	2.75480666882025	2.99117881473853
AT1G72810	-1.74537701132835	-0.666418877160647	-0.724405373112241
AT1G72820	-2.01533749094147	-1.48245107824941	-1.23255533414435
AT1G72840	1.07770035642445	1.22103800675159	1.14229856161509
AT1G72880	-1.06748658170718	-0.535654167795808	-0.414220115972586
AT1G72890	3.29636873525123	2.13502571111275	2.29928116858161
AT1G72900	5.09486716543117	3.97943854064236	4.47169383824996
AT1G72910	1.46301913964186	1.56740892927272	1.77227683189042
AT1G72920	4.78188323634857	3.73802814060656	4.09254635078862
AT1G72940	5.43088919805817	4.0712586445147	4.4894126671476
AT1G72950	3.3124018013732	3.66114647264368	3.74814841128159
AT1G72970	-1.86659820184285	-1.87757388919857	-1.55373228432249
AT1G73060	-1.20529203007111	-1.04012639339068	-0.954275256971988
AT1G73080	3.43561356927932	0.769657677888984	1.34034529381634
AT1G73090	-2.67257175568826	-1.58292833833581	-1.09088660293049
AT1G73110	-3.65485959716904	-3.57011261881036	-2.14912681872526
AT1G73130	1.93306717888292	1.82797933536603	1.3010854005439
AT1G73150	2.17227250720865	0.526649717742974	0.634817850484027
AT1G73170	-1.27161506151902	-1.19650113027259	-1.3914938821848
AT1G73177	-0.138725132618399	-1.53958668874443	-0.221038055964055
AT1G73210	2.12730722502439	0.449861145283424	0.520076330049908
AT1G73250	1.14341970833351	1.03794544984907	1.42738021147251
AT1G73325	2.4913262124354	-1.49919318713442	0.836649792367825
AT1G73350	-0.510818548558308	-0.850280934832173	-1.09481593992024
AT1G73390	2.12747590608514	1.17298394038536	1.27196749985843
AT1G73450	0.0877572857068772	1.32386175289235	0.612793676142898
AT1G73470	-1.25334972497032	-1.39075272747765	-0.971604848888713
AT1G73480	0.12006885683011	-1.60727490348226	-1.29781020979316
AT1G73500	3.31698532429236	2.15457573675495	2.16672280746553
AT1G73630	-1.43512669967926	-0.475536997253337	-0.370682169640641
AT1G73655	-2.58914652721824	-1.281126193175	-1.45433637233505
AT1G73680	-1.17144937528168	-1.00749943559519	-0.946568437165527
AT1G73710	-1.14744531116966	-0.808856937787578	-0.944265627659573
AT1G73730	1.39252190927144	0.680220067280547	1.43716939401447
AT1G73750	-2.59816657130195	-1.49005774376306	-1.62836233793805
AT1G73805	3.22688564257501	3.26056328347381	3.22954639443421
